State,City,Service,Count,EditionYear,Comments
North Carolina,Greensboro,Tailor,1,1940,
North Carolina,Henderson,Tourist Home,1,1940,
North Carolina,Henderson,Taxicab,1,1940,
North Carolina,Littleton,Hotel,1,1940,
North Carolina,Mt. Olive,Restaurant,1,1940,
North Carolina,New Bern,Hotel,1,1940,
North Carolina,New Bern,Tourist Home,1,1940,
North Carolina,New Bern,Tavern,1,1940,
North Carolina,Lexington,Service Station,1,1940,
North Carolina,Raleigh,Hotel,1,1940,
North Carolina,Raleigh,Tourist Home,1,1940,
North Carolina,Raleigh,Tavern,2,1940,
North Carolina,Sanford,Hotel,1,1940,
North Carolina,Salisbury,Taxicab,1,1940,
North Carolina,Sumter,Tavern,1,1940,
North Carolina,Wilson,Hotel,2,1940,
North Carolina,Wilson,Taxicab,1,1940,
North Carolina,Windsor,Tourist Home,1,1940,
North Carolina,Winston-Salem,Hotel,1,1940,
North Carolina,Winston-Salem,Tourist Home,5,1940,
North Carolina,Winston-Salem,Night Club,1,1940,
North Carolina,Winston-Salem,Taxicab,3,1940,
North Carolina,Washington,Drug Store,1,1940,
North Carolina,Weldon,Hotel,2,1940,
North Carolina,Wilmington,Hotel,1,1940,
North Carolina,Wilmington,Taxicab,1,1940,
Ohio,Akron,Hotel,4,1940,
Ohio,Akron,Tourist Home,2,1940,
Ohio,Akron,Restaurant,1,1940,
Ohio,Akron,Tavern,1,1940,
Ohio,Akron,Beauty Parlor,1,1940,
Ohio,Akron,Service Station,1,1940,
Ohio,Alliance,Tourist Home,3,1940,
Ohio,Canton,Tourist Home,3,1940,
Ohio,Canton,Restaurant,1,1940,
Ohio,Canton,Barber Shop,1,1940,
Ohio,Canton,Drug Store,1,1940,
Ohio,Canton,Beauty Parlor,1,1940,
Ohio,Cincinnati,Hotel,4,1940,
Ohio,Cincinnati,Tourist Home,1,1940,
Ohio,Cincinnati,Restaurant,2,1940,
Ohio,Cincinnati,Tavern,3,1940,
Ohio,Cincinnati,Drug Store,1,1940,
Ohio,Cincinnati,Barber Shop,1,1940,
Ohio,Cincinnati,Beauty Parlor,2,1940,
Ohio,Cleveland,Hotel,6,1940,
Ohio,Cleveland,Tourist Home,1,1940,
Ohio,Cleveland,Beauty Parlor,1,1940,
Ohio,Cleveland,Tavern,1,1940,
Ohio,Cleveland,Service Station,2,1940,
Ohio,Cleveland,Garage,2,1940,
Ohio,Columbus,Hotel,7,1940,
Ohio,Columbus,Service Station,2,1940,
Ohio,Coshocton,Restaurant,1,1940,
Ohio,Dayton,Tourist Home,1,1940,
Ohio,Lima,Tourist Home,5,1940,
Ohio,Lorain,Tourist Home,8,1940,
Ohio,Marietta,Hotel,1,1940,
Ohio,Marietta,Tourist Home,1,1940,
Ohio,Newark,Tourist Home,2,1940,
Ohio,Oberlin,Hotel,1,1940,
Ohio,Sandusky,Tourist Home,1,1940,
Ohio,Springfield,Hotel,3,1940,
Ohio,Springfield,Tourist Home,3,1940,
Ohio,Springfield,Restaurant,1,1940,
Ohio,Springfield,Night Club,1,1940,
Ohio,Springfield,Beauty Parlor,1,1940,
Ohio,Springfield,Barber Shop,1,1940,
Ohio,Springfield,Garage,1,1940,
Ohio,Springfield,Service Station,1,1940,
Ohio,Steubenville,Tourist Home,4,1940,
Ohio,Toledo,Hotel,1,1940,
Ohio,Toledo,Tourist Home,3,1940,
Ohio,Zanesville,Hotel,2,1940,
Ohio,Zanesville,Tourist Home,2,1940,
Ohio,Warren,Restaurant,2,1940,
Oklahoma,Enid,Tourist Home,7,1940,
Oklahoma,Enid,Road House,1,1940,
Oklahoma,Enid,Night Club,1,1940,
Oklahoma,Enid,Barber Shop,1,1940,
Oklahoma,Enid,Service Station,1,1940,
Oklahoma,Guthrie,Tourist Home,3,1940,
Oklahoma,Muskogee,Hotel,3,1940,
Oklahoma,Muskogee,Tavern,1,1940,
Oklahoma,Oklahoma City,Hotel,8,1940,
Oklahoma,Oklahoma City,Tavern,1,1940,
Oklahoma,Oklahoma City,Beauty Parlor,1,1940,
Oklahoma,Oklahoma City,Automotive,1,1940,
Oklahoma,Okmulgee,Hotel,1,1940,
Oklahoma,Shawnee,Hotel,1,1940,
Oklahoma,Shawnee,Tourist Home,1,1940,
Oklahoma,Tulsa,Hotel,6,1940,
Oklahoma,Tulsa,Tourist Home,3,1940,
Oklahoma,Tulsa,Restaurant,2,1940,
Oklahoma,Tulsa,Beauty Parlor,3,1940,
Oklahoma,Tulsa,Barber Shop,1,1940,
Oklahoma,Tulsa,Tavern,1,1940,
Oklahoma,Tulsa,Service Station,1,1940,
Oklahoma,Tulsa,Garage,2,1940,
Oklahoma,Tulsa,Drug Store,1,1940,
Oklahoma,Wewoka,Hotel,1,1940,
Oregon,Portland,Hotel,2,1940,
Pennsylvania,Allentown,Tourist Home,1,1940,
Pennsylvania,Bedford,Hotel,1,1940,
Pennsylvania,Bristol,Tourist Home,1,1940,
Pennsylvania,Coatesville,Hotel,1,1940,
Pennsylvania,Chambersburg,Hotel,1,1940,
Pennsylvania,Chambersburg,Tourist Home,2,1940,
Pennsylvania,Chester,Restaurant,2,1940,
Pennsylvania,Chester,Tavern,1,1940,
Pennsylvania,Chester,Barber Shop,1,1940,
Pennsylvania,Chester,Beauty Parlor,2,1940,
Pennsylvania,Chester,Service Station,1,1940,
Pennsylvania,Chester,Tailor,1,1940,
Pennsylvania,West Chester,Hotel,1,1940,
Pennsylvania,Darby,Tavern,1,1940,
Pennsylvania,Erie,Hotel,1,1940,
Pennsylvania,Erie,Tourist Home,1,1940,
Pennsylvania,Erie,Automotive,1,1940,
Pennsylvania,Hamsburg,Hotel,1,1940,
Pennsylvania,Gettysburg,Tourist Home,1,1940,
Pennsylvania,Harrisburg,Hotel,2,1940,
Pennsylvania,Harrisburg,Tourist Home,3,1940,
Pennsylvania,Lancaster,Tourist Home,3,1940,
Pennsylvania,Oil City,Tourist Home,3,1940,
Pennsylvania,Phildaldelphia,Hotel,18,1940,
Pennsylvania,Phildaldelphia,Tavern,11,1940,
Pennsylvania,Phildaldelphia,Night Club,2,1940,
Pennsylvania,Phildaldelphia,Restaurant,2,1940,
Pennsylvania,Phildaldelphia,Barber Shop,2,1940,
Pennsylvania,Phildaldelphia,Beauty Parlor,15,1940,
Pennsylvania,Phildaldelphia,Automotive,1,1940,
Pennsylvania,Phildaldelphia,Garage,3,1940,
Pennsylvania,Phildaldelphia,Service Station,1,1940,
Pennsylvania,Pittsburgh,Hotel,7,1940,
Pennsylvania,Pittsburgh,Tourist Home,3,1940,
Pennsylvania,Pittsburgh,Restaurant,1,1940,
Pennsylvania,Pittsburgh,Beauty Parlor,2,1940,
Pennsylvania,Pittsburgh,Garage,1,1940,
Pennsylvania,Pittsburgh,Service Station,1,1940,
Pennsylvania,Reading,Tourist Home,1,1940,
Pennsylvania,Scranton,Tourist Home,3,1940,
Pennsylvania,Sharon Hill,Tavern,1,1940,
Pennsylvania,Washington,Hotel,1,1940,
Pennsylvania,Washington,Tourist Home,2,1940,
Pennsylvania,Washington,Restaurant,4,1940,
Pennsylvania,Washington,Night Club,1,1940,
Pennsylvania,Washington,Barber Shop,4,1940,
Pennsylvania,Williamsport,Tourist Home,3,1940,
Pennsylvania,Wilkes Barre,Hotel,1,1940,
Pennsylvania,York,Hotel,2,1940,
Pennsylvania,York,Tourist Home,3,1940,
Rhode Island,Newport,Hotel,1,1940,
Rhode Island,Newport,Tourist Home,4,1940,
Rhode Island,Providence,Hotel,2,1940,
Rhode Island,Providence,Tourist Home,3,1940,
Rhode Island,Providence,Restaurant,1,1940,
Rhode Island,Providence,Beauty Parlor,3,1940,
Rhode Island,Providence,Automotive,1,1940,
South Carolina,Aiken,Tourist Home,2,1940,
South Carolina,Aiken,Road House,1,1940,
South Carolina,Aiken,Service Station,1,1940,
South Carolina,Aiken,Drug Store,1,1940,
South Carolina,Beaufort,Tourist Home,1,1940,
South Carolina,Beaufort,Service Station,1,1940,
South Carolina,Charleston,Tourist Home,4,1940,
South Carolina,Charleston,Tavern,2,1940,
South Carolina,Charleston,Taxicab,1,1940,
South Carolina,Columbia,Hotel,1,1940,
South Carolina,Columbia,Tourist Home,5,1940,
South Carolina,Columbia,Restaurant,1,1940,
South Carolina,Columbia,Tavern,1,1940,
South Carolina,Columbia,Service Station,2,1940,
South Carolina,Columbia,Barber Shop,1,1940,
South Carolina,Columbia,Beauty Parlor,2,1940,
South Carolina,Columbia,Taxicab,1,1940,
South Carolina,Columbia,Drug Store,2,1940,
South Carolina,Florence,Tourist Home,2,1940,
South Carolina,Georgetown,Tourist Home,5,1940,
South Carolina,Greenville,Hotel,2,1940,
South Carolina,Mullens,Hotel,1,1940,
South Carolina,Spartanburg,Tourist Home,5,1940,
South Carolina,Spartanburg,Restaurant,1,1940,
South Carolina,Spartanburg,Service Station,2,1940,
South Carolina,Spartanburg,Garage,1,1940,
South Carolina,Spartanburg,Beauty Parlor,1,1940,
South Carolina,Sumter,Tourist Home,2,1940,
South Dakota,Sioux Falls,Tourist Home,2,1940,
Tennessee,Chattanooga,Hotel,3,1940,
Tennessee,Chattanooga,Tourist Home,4,1940,
Tennessee,Chattanooga,Taxicab,1,1940,
Tennessee,Chattanooga,Barber Shop,1,1940,
Tennessee,Clarksville,Hotel,1,1940,
Tennessee,Clarksville,Tourist Home,2,1940,
Tennessee,Bristol,Tourist Home,1,1940,
Tennessee,Jackson,Taxicab,1,1940,
Tennessee,Knoxville,Hotel,1,1940,
Tennessee,Lexington,Tourist Home,1,1940,
Tennessee,Memphis,Hotel,2,1940,
Tennessee,Memphis,Restaurant,1,1940,
Tennessee,Memphis,Tailor,1,1940,
Tennessee,Memphis,Drug Store,1,1940,
Tennessee,Murfreesboro,Tourist Home,2,1940,
Tennessee,Nashville,Hotel,3,1940,
Tennessee,Nashville,Tourist Home,1,1940,
Tennessee,Nashville,Beauty Parlor,2,1940,
Texas,Abilene,Tavern,1,1940,
Texas,Austin,Tourist Home,4,1940,
Texas,Beaumont,Restaurant,1,1940,
Texas,Corsicana,Tourist Home,3,1940,
Texas,Dallas,Hotel,5,1940,
Texas,Dallas,Restaurant,5,1940,
Texas,Dallas,Tavern,1,1940,
Texas,Dallas,Beauty Parlor,1,1940,
Texas,Dallas,Barber Shop,1,1940,
Texas,Dallas,Night Club,1,1940,
Texas,Dallas,Drug Store,1,1940,
Texas,Dallas,Service Station,4,1940,
Texas,Dallas,Garage,1,1940,
Texas,Dallas,Taxicab,1,1940,
Texas,El Paso,Hotel,4,1940,
Texas,El Paso,Tourist Home,4,1940,
Texas,El Paso,Tavern,1,1940,
Texas,El Paso,Tailor,1,1940,
Texas,El Paso,Drug Store,1,1940,
Texas,Forth Worth,Hotel,2,1940,
Texas,Forth Worth,Tourist Home,1,1940,
Texas,Forth Worth,Service Station,1,1940,
Texas,Galveston,Hotel,1,1940,
Texas,Galveston,Tourist Home,2,1940,
Texas,Galveston,Tavern,1,1940,
Texas,Houston,Hotel,3,1940,
Texas,Houston,Beauty Parlor,2,1940,
Texas,Houston,Resort,1,1940,
Texas,Houston,Tavern,3,1940,
Texas,Houston,Drug Store,1,1940,
Texas,Marshall,Tourist Home,1,1940,
Texas,Mexia,Hotel,1,1940,
Texas,Mexia,Tourist Home,3,1940,
Texas,Midland,Hotel,1,1940,
Texas,Midland,Beauty Parlor,1,1940,
Texas,Paris,Hotel,2,1940,
Texas,Paris,Tourist Home,1,1940,
Texas,Pittsburg,Tourist Home,1,1940,
Texas,San Antonio,Tourist Home,3,1940,
Texas,Tyler,Tourist Home,2,1940,
Texas,Texarkana,Hotel,1,1940,
Texas,Waco,Tourist Home,1,1940,
Texas,Waco,Restaurant,1,1940,
Texas,Waco,Beauty Parlor,1,1940,
Texas,Waco,Barber Shop,1,1940,
Texas,Waco,Garage,1,1940,
Texas,Waxahchie,Tourist Home,4,1940,
Texas,Wichita Falls,Tourist Home,2,1940,
Texas,Amarillo,Hotel,1,1940,
Texas,Amarillo,Restaurant,1,1940,
Utah,Salt Lake City,Hotel,1,1940,
Vermont,Burlington,Hotel,1,1940,
Vermont,Rutland,Tourist Home,1,1940,
Vermont,Rutland,Restaurant,1,1940,
Virginia,Abingdon,Tourist Home,4,1940,
Virginia,Alexandria,Tourist Home,2,1940,
Virginia,Bristol,Hotel,1,1940,
Virginia,Caret,Tavern,1,1940,
Virginia,Charlottesville,Tourist Home,3,1940,
Virginia,Charlottesville,Barber Shop,1,1940,
Virginia,Charlottesville,Beauty Parlor,1,1940,
Virginia,Christianburg,Hotel,1,1940,
Virginia,Danville,Tourist Home,4,1940,
Virginia,Dunbarton,Tourist Home,1,1940,
Virginia,Farmville,Tavern,1,1940,
Virginia,Farmville,Service Station,1,1940,
Virginia,Fredericksburg,Hotel,2,1940,
Virginia,Fredericksburg,Tourist Home,1,1940,
Virginia,Harrisonburg,Tourist Home,1,1940,
Virginia,Harrisonburg,Restaurant,1,1940,
Virginia,Lexington,Tourist Home,1,1940,
Virginia,Lexington,Tavern,1,1940,
Virginia,Lynchburg,Hotel,2,1940,
Virginia,Lynchburg,Tourist Home,4,1940,
Virginia,Lynchburg,Road House,1,1940,
Virginia,Lynchburg,Tavern,1,1940,
Virginia,Lynchburg,Beauty Parlor,1,1940,
Virginia,Lynchburg,Service Station,1,1940,
Virginia,Natural Bridge,Tourist Home,1,1940,
Virginia,Newport News,Tourist Home,5,1940,
Virginia,Newport News,Restaurant,1,1940,
Virginia,Newport News,Tavern,2,1940,
Virginia,Newport News,Beauty Parlor,1,1940,
Virginia,Newport News,Service Station,1,1940,
Virginia,Norfolk,Hotel,5,1940,
Virginia,Norfolk,Tourist Home,1,1940,
Virginia,Norfolk,Restaurant,1,1940,
Virginia,Norfolk,Beauty Parlor,3,1940,
Virginia,Norfolk,Tavern,2,1940,
Virginia,Norfolk,Service Station,2,1940,
Virginia,Petersburg,Hotel,1,1940,
Virginia,Petersburg,Tourist Home,1,1940,
Virginia,Petersburg,Night Club,1,1940,
Virginia,Phoebus,Restaurant,1,1940,
Virginia,Richmond,Hotel,2,1940,
Virginia,Richmond,Tourist Home,2,1940,
Virginia,Richmond,Restaurant,1,1940,
Virginia,Richmond,Beauty Parlor,1,1940,
Virginia,Richmond,Service Station,3,1940,
Virginia,Richmond,Barber Shop,1,1940,
Virginia,South Hill,Hotel,2,1940,
Virginia,South Hill,Night Club,1,1940,
Virginia,Roanoke,Hotel,1,1940,
Virginia,Roanoke,Tourist Home,1,1940,
Virginia,Roanoke,Tavern,1,1940,
Virginia,Roanoke,Garage,1,1940,
Virginia,Staunton,Hotel,1,1940,
Virginia,Staunton,Restaurant,1,1940,
Virginia,Tappahannock,Hotel,1,1940,
Virginia,Winchester,Hotel,1,1940,
Virginia,Winchester,Tourist Home,2,1940,
Virginia,Winchester,Restaurant,1,1940,
Washington,Everett,Tourist Home,3,1940,
Washington,Seattle,Hotel,2,1940,
Washington,Tacoma,Tourist Home,2,1940,
Washington,Walla Walla,Tourist Home,1,1940,
Washington,Yakima,Tourist Home,4,1940,
West Virginia,Beckley,Hotel,1,1940,
West Virginia,Beckley,Restaurant,1,1940,
West Virginia,Beckley,Service Station,1,1940,
West Virginia,Bluefield,Tourist Home,1,1940,
West Virginia,Charleston,Hotel,1,1940,
West Virginia,Charleston,Tourist Home,1,1940,
West Virginia,Charleston,Tavern,2,1940,
West Virginia,Fairmont,Hotel,1,1940,
West Virginia,Huntington,Hotel,3,1940,
West Virginia,Huntington,Tourist Home,5,1940,
West Virginia,Huntington,Restaurant,1,1940,
West Virginia,Huntington,Tavern,2,1940,
West Virginia,Huntington,Night Club,1,1940,
West Virginia,Huntington,Barber Shop,1,1940,
West Virginia,Huntington,Beauty Parlor,1,1940,
West Virginia,Huntington,Service Station,1,1940,
West Virginia,Huntington,Garage,1,1940,
West Virginia,Harpers Ferry,Hotel,2,1940,
West Virginia,Welch,Hotel,1,1940,
West Virginia,Wheeling,Hotel,1,1940,
West Virginia,Wheeling,Tourist Home,4,1940,
West Virginia,Wheeling,Restaurant,1,1940,
West Virginia,Wheeling,Night Club,2,1940,
West Virginia,Wheeling,Beauty Parlor,2,1940,
Wisconsin,Fond Du Lac,Tourist Home,2,1940,
Wisconsin,Oshkosh,Tourist Home,2,1940,
Wyoming,Casper,Tourist Home,2,1940,
Wyoming,Cheyenne,Hotel,1,1940,
Wyoming,Cheyenne,Tourist Home,2,1940,
Wyoming,Rock Springs,Tailor,1,1940,
